Name,id,nametype,Type of meteorite,Class of meteorite,Mass in gramms,fall,Fell or found ?,Year,reclat,reclong,GeoLocation
Yamato 980469,37092,Valid,Typical meteorite,L4,108.06,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982315,38937,Valid,Typical meteorite,H4,108.11,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981710,38332,Valid,Typical meteorite,Diogenite,108.41,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980413,37038,Valid,Typical meteorite,LL3,108.57,Found,Found: the meteorite's fall was not observed,1998,,,
Graves Nunataks 98041,11033,Valid,Typical meteorite,L6,1081.5,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
Yamato 983272,39894,Valid,Typical meteorite,LL-melt breccia,109.7,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980861,37484,Valid,Typical meteorite,L6,109.82,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 983269,39891,Valid,Typical meteorite,L6,109.9,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981925,38547,Valid,Typical meteorite,H5,11.01,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983450,40072,Valid,Typical meteorite,H6,11.03,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981715,38337,Valid,Typical meteorite,LL4,11.08,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982336,38958,Valid,Typical meteorite,L4,11.08,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983579,40201,Valid,Typical meteorite,H4,11.08,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983185,39807,Valid,Typical meteorite,H4,11.09,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981176,37798,Valid,Typical meteorite,H5,11.13,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980658,37281,Valid,Typical meteorite,H5,11.148,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 980296,36922,Valid,Typical meteorite,L6,11.154999999999999,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 983470,40092,Valid,Typical meteorite,H6,11.19,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983543,40165,Valid,Typical meteorite,H6,11.25,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982936,39558,Valid,Typical meteorite,H5,11.28,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982449,39071,Valid,Typical meteorite,L6,11.29,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Graves Nunataks 98165,11155,Valid,Typical meteorite,H6,11.3,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
Yamato 981982,38604,Valid,Typical meteorite,H5,11.3,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982375,38997,Valid,Typical meteorite,L4,11.31,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982120,38742,Valid,Typical meteorite,L5,11.34,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981988,38610,Valid,Typical meteorite,Lodranite,11.37,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983472,40094,Valid,Typical meteorite,H5,11.38,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 984132,40752,Valid,Typical meteorite,H3,11.38,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981638,38261,Valid,Typical meteorite,Eucrite,11.39,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983584,40206,Valid,Typical meteorite,L6,11.39,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982482,39104,Valid,Typical meteorite,H4,11.4,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982385,39007,Valid,Typical meteorite,H4,11.42,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983268,39890,Valid,Typical meteorite,H4,11.44,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980687,37310,Valid,Typical meteorite,H4,11.451000000000001,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 984136,40756,Valid,Typical meteorite,Eucrite-pmict,11.47,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981252,37874,Valid,Typical meteorite,H4,11.51,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983422,40044,Valid,Typical meteorite,H4,11.51,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981540,38163,Valid,Typical meteorite,H5,11.52,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981414,38036,Valid,Typical meteorite,L6,11.53,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982664,39286,Valid,Typical meteorite,LL5,11.53,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983610,40232,Valid,Typical meteorite,L6,11.54,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983774,40396,Valid,Typical meteorite,H5,11.54,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980072,36698,Valid,Typical meteorite,H3,11.55,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 980922,37545,Valid,Typical meteorite,H5,11.563000000000001,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 981456,38078,Valid,Typical meteorite,H4,11.58,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982240,38862,Valid,Typical meteorite,L3,11.58,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980730,37353,Valid,Typical meteorite,H6,11.624000000000001,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982663,39285,Valid,Typical meteorite,LL5,11.63,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983164,39786,Valid,Typical meteorite,H6,11.64,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982358,38980,Valid,Typical meteorite,H6,11.66,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983635,40257,Valid,Typical meteorite,LL-melt breccia,11.67,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983814,40436,Valid,Typical meteorite,H4,11.7,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 984105,40725,Valid,Typical meteorite,H5,11.72,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982763,39385,Valid,Typical meteorite,H5,11.74,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980338,36963,Valid,Typical meteorite,LL6,11.753,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 981266,37888,Valid,Typical meteorite,CM2,11.8,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981703,38325,Valid,Typical meteorite,LL6,11.82,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980470,37093,Valid,Typical meteorite,H5,11.821999999999999,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 983673,40295,Valid,Typical meteorite,LL-melt breccia,11.84,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981575,38198,Valid,Typical meteorite,L6,11.86,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982018,38640,Valid,Typical meteorite,CM2,11.87,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982164,38786,Valid,Typical meteorite,H6,11.87,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983378,40000,Valid,Typical meteorite,H4,11.91,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983602,40224,Valid,Typical meteorite,H6,11.91,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 984107,40727,Valid,Typical meteorite,L5,11.92,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981009,37632,Valid,Typical meteorite,H3,11.929,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 983944,40564,Valid,Typical meteorite,H6,11.93,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980436,37060,Valid,Typical meteorite,H4,11.948,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982462,39084,Valid,Typical meteorite,H4-6,11.96,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980160,36786,Valid,Typical meteorite,H5,110.32,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 980948,37571,Valid,Typical meteorite,H5,110.32,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 983484,40106,Valid,Typical meteorite,LL5,110.8,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983276,39898,Valid,Typical meteorite,H3,110.9,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982453,39075,Valid,Typical meteorite,H4,111.22,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981957,38579,Valid,Typical meteorite,H4,111.45,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982042,38664,Valid,Typical meteorite,L3,112.86,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983073,39695,Valid,Typical meteorite,L6,112.9,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Graves Nunataks 98014,11006,Valid,Typical meteorite,H5,1130.7,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
Yamato 980275,36901,Valid,Typical meteorite,H5,114.25,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 980164,36790,Valid,Typical meteorite,LL4,115.28,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 983716,40338,Valid,Typical meteorite,H4,116.2,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980223,36849,Valid,Typical meteorite,EH6,116.21,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 982180,38802,Valid,Typical meteorite,L5,116.23,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Dar al Gani 579,6126,Valid,Typical meteorite,H5,116.5,Found,Found: the meteorite's fall was not observed,1998,27.052670,16.431330,"(27.052670, 16.431330)"
Graves Nunataks 98009,11001,Valid,Typical meteorite,H5,116.9,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
Graves Nunataks 98038,11030,Valid,Typical meteorite,H6,118.6,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
Yamato 984147,40767,Valid,Typical meteorite,LL6,118.9,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Graves Nunataks 98184,11174,Valid,Typical meteorite,L6,119.1,Found,Found: the meteorite's fall was not observed,1998,-86.716670,-141.500000,"(-86.716670, -141.500000)"
Yamato 980663,37286,Valid,Typical meteorite,H5,119.4,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 983257,39879,Valid,Typical meteorite,L6,12.01,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983205,39827,Valid,Typical meteorite,H5,12.02,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982169,38791,Valid,Typical meteorite,Ureilite,12.07,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 984031,40651,Valid,Typical meteorite,L4,12.08,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983619,40241,Valid,Typical meteorite,H6,12.09,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983365,39987,Valid,Typical meteorite,H5,12.12,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981271,37893,Valid,Typical meteorite,CM2,12.13,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980752,37375,Valid,Typical meteorite,H6,12.148,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 983841,40462,Valid,Typical meteorite,H4,12.16,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983223,39845,Valid,Typical meteorite,LL6,12.17,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982179,38801,Valid,Typical meteorite,L4,12.18,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982897,39519,Valid,Typical meteorite,L3,12.19,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980134,36760,Valid,Typical meteorite,CI1,12.206,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 980042,36668,Valid,Typical meteorite,H4,12.214,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 981200,37822,Valid,Typical meteorite,H4,12.23,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982701,39323,Valid,Typical meteorite,H3,12.24,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982762,39384,Valid,Typical meteorite,H5,12.24,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983607,40229,Valid,Typical meteorite,H4,12.24,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983123,39745,Valid,Typical meteorite,H3,12.26,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 982418,39040,Valid,Typical meteorite,LL5,12.29,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980328,36953,Valid,Typical meteorite,L4,12.311,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 983612,40234,Valid,Typical meteorite,H4,12.33,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 981139,37761,Valid,Typical meteorite,H3,12.34,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 984028,40648,Valid,Typical meteorite,Martian (shergottite),12.342000000000001,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 980537,37160,Valid,Typical meteorite,H6,12.35,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 983219,39841,Valid,Typical meteorite,H5,12.35,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 984004,40624,Valid,Typical meteorite,L6,12.36,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 984007,40627,Valid,Typical meteorite,L6,12.36,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980112,36738,Valid,Typical meteorite,L6,12.377000000000001,Found,Found: the meteorite's fall was not observed,1998,,,
Yamato 983604,40226,Valid,Typical meteorite,H4,12.38,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983726,40348,Valid,Typical meteorite,H4,12.38,Found,Found: the meteorite's fall was not observed,1998,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 980660,37283,Valid,Typical meteorite,H3,12.397,Found,Found: the meteorite's fall was not observed,1998,,,
